V1	V2	V3	V4
boot87	NA	NA	NA	NA
boot88	NA	NA	NA	NA
boot89	NA	NA	NA	NA
boot90	NA	NA	NA	NA
boot91	NA	NA	NA	NA
boot92	NA	NA	NA	NA
boot93	NA	NA	NA	NA
boot94	NA	NA	NA	NA
boot95	NA	NA	NA	NA
boot96	NA	NA	NA	NA
boot97	NA	NA	NA	NA
boot98	NA	NA	NA	NA
boot99	NA	NA	NA	NA
boot100	NA	NA	NA	NA
boot101	NA	NA	NA	NA
boot102	NA	NA	NA	NA
boot103	NA	NA	NA	NA
boot104	NA	NA	NA	NA
boot105	NA	NA	NA	NA
boot106	NA	NA	NA	NA
boot107	NA	NA	NA	NA
boot108	NA	NA	NA	NA
boot109	NA	NA	NA	NA
boot110	NA	NA	NA	NA
boot111	NA	NA	NA	NA
boot112	NA	NA	NA	NA
boot113	NA	NA	NA	NA
boot114	NA	NA	NA	NA
boot115	NA	NA	NA	NA
boot116	NA	NA	NA	NA
boot117	NA	NA	NA	NA
boot118	NA	NA	NA	NA
boot119	NA	NA	NA	NA
boot120	NA	NA	NA	NA
boot121	NA	NA	NA	NA
boot122	NA	NA	NA	NA
boot123	NA	NA	NA	NA
boot124	NA	NA	NA	NA
boot125	NA	NA	NA	NA
boot126	NA	NA	NA	NA
boot127	NA	NA	NA	NA
boot128	NA	NA	NA	NA
boot129	NA	NA	NA	NA
boot130	NA	NA	NA	NA
boot131	NA	NA	NA	NA
boot132	NA	NA	NA	NA
boot133	NA	NA	NA	NA
boot134	NA	NA	NA	NA
boot135	NA	NA	NA	NA
boot136	NA	NA	NA	NA
boot137	NA	NA	NA	NA
boot138	NA	NA	NA	NA
boot139	NA	NA	NA	NA
boot140	NA	NA	NA	NA
boot141	NA	NA	NA	NA
boot142	NA	NA	NA	NA
boot143	NA	NA	NA	NA
boot144	NA	NA	NA	NA
boot145	NA	NA	NA	NA
boot146	NA	NA	NA	NA
boot147	NA	NA	NA	NA
boot148	NA	NA	NA	NA
boot149	NA	NA	NA	NA
boot150	NA	NA	NA	NA
boot151	NA	NA	NA	NA
boot152	NA	NA	NA	NA
boot153	NA	NA	NA	NA
boot154	NA	NA	NA	NA
boot155	NA	NA	NA	NA
boot156	NA	NA	NA	NA
boot157	NA	NA	NA	NA
boot158	NA	NA	NA	NA
boot159	NA	NA	NA	NA
boot160	NA	NA	NA	NA
boot161	NA	NA	NA	NA
boot162	NA	NA	NA	NA
boot163	NA	NA	NA	NA
boot164	NA	NA	NA	NA
boot165	NA	NA	NA	NA
boot166	NA	NA	NA	NA
boot167	NA	NA	NA	NA
boot168	NA	NA	NA	NA
boot169	NA	NA	NA	NA
boot170	NA	NA	NA	NA
boot171	NA	NA	NA	NA
boot172	NA	NA	NA	NA
boot173	NA	NA	NA	NA
boot174	NA	NA	NA	NA
boot175	NA	NA	NA	NA
boot176	NA	NA	NA	NA
boot177	NA	NA	NA	NA
boot178	NA	NA	NA	NA
boot179	NA	NA	NA	NA
boot180	NA	NA	NA	NA
boot181	NA	NA	NA	NA
boot182	NA	NA	NA	NA
boot183	NA	NA	NA	NA
boot184	NA	NA	NA	NA
boot185	NA	NA	NA	NA
boot186	NA	NA	NA	NA
boot187	NA	NA	NA	NA
boot188	NA	NA	NA	NA
boot189	NA	NA	NA	NA
boot190	NA	NA	NA	NA
boot191	NA	NA	NA	NA
boot192	NA	NA	NA	NA
boot193	NA	NA	NA	NA
boot194	NA	NA	NA	NA
boot195	NA	NA	NA	NA
boot196	NA	NA	NA	NA
boot197	NA	NA	NA	NA
boot198	NA	NA	NA	NA
boot199	NA	NA	NA	NA
boot200	NA	NA	NA	NA
boot201	0.063041385948027	8.63509809490515e-05	8.73072408966569e-05	0.000107248083166933
boot202	0.0671497584541063	8.19933001440966e-05	8.30824523326099e-05	0.000107651230706459
boot203	0.0778118368309361	8.38605193563729e-05	8.52881736716297e-05	0.000104681671109908
boot204	0.0550199858923113	7.91201134022655e-05	7.9831893051358e-05	0.000103674483433706
boot205	0.0583871739650634	8.3471719377693e-05	8.42874796274241e-05	0.000104893318265571
boot206	0.0637535816618911	8.32401595918454e-05	8.42106751540993e-05	0.000106626196162547
boot207	0.06875	8.36918396357248e-05	8.48280325443787e-05	0.000105659161907573
boot208	0.0566898871006486	8.33568238090883e-05	8.41288015413689e-05	0.000106655232633398
boot209	0.0553462081959491	8.3533977010307e-05	8.42554095966634e-05	0.000105262677382922
boot210	0.0665071770334928	8.18153776690488e-05	8.28735605869829e-05	0.00010726774114505
boot211	0.073287180711387	8.48258777035265e-05	8.61080478769864e-05	0.000107188305525722
boot212	0.0735153256704981	8.21396161689286e-05	8.34337979477694e-05	0.000105221088462904
boot213	0.0704022988505747	8.32217283937962e-05	8.44086258275715e-05	0.000106699547204599
boot214	0.0724394339170065	8.30884164761462e-05	8.43471047913816e-05	0.000107623868102153
boot215	0.0721351025331725	8.38967177070391e-05	8.51520791105304e-05	0.000107392748159842
boot216	0.0538736591179976	8.54541661941799e-05	8.6146030591501e-05	0.000107167324394281
boot217	0.0751196172248804	8.40418282658014e-05	8.53918179528857e-05	0.000105600504703029
boot218	0.0717391304347826	8.46982122255402e-05	8.5941328852482e-05	0.000105600734429397
boot219	0.0413694721825963	8.28018999554464e-05	8.3208802767778e-05	0.00010399484884285
boot220	0.0614432007620862	8.24739429053199e-05	8.3373030049852e-05	0.000105708978340708
boot221	0.0705882352941176	8.44657897054733e-05	8.56621159868509e-05	0.000106968062016596
boot222	0.0597522467816371	8.63320233953388e-05	8.7199240056853e-05	0.000107858589082541
boot223	0.0478446234012316	8.23737442877741e-05	8.29159299790118e-05	0.00010483503956442
boot224	0.084271007900407	8.50752917663819e-05	8.67754600145386e-05	0.000106219185877469
boot225	0.0552147239263804	7.99013529025589e-05	8.06207171635939e-05	0.000103503085246428
boot226	0.0651760228353949	8.4767133660882e-05	8.57775794155537e-05	0.000105724690592692
boot227	0.0530068932731162	8.23318772198178e-05	8.29997476107062e-05	0.000105203157781518
boot228	0.0730515514292695	8.38767400977988e-05	8.51805586089698e-05	0.000108879236737574
boot229	0.0690978886756238	8.30118128836826e-05	8.41573306906473e-05	0.000105776880065014
boot230	0.0842911877394636	8.36247209650216e-05	8.53261108909147e-05	0.000106405308250796
boot231	0.0497069167643611	8.05631669562062e-05	8.11424817450032e-05	0.000102384659892882
boot232	0.0455744782921564	8.35036825983057e-05	8.40018915384837e-05	0.000105710911381489
boot233	0.0437605193556143	8.27896352887647e-05	8.32500784371833e-05	0.000105033331859626
boot234	0.062953995157385	8.40499716395758e-05	8.50095855636135e-05	0.000107649944253671
boot235	0.0641148325358852	8.48662590646038e-05	8.58496829285044e-05	0.000107088237262563
boot236	0.0665533155210104	8.74213321287041e-05	8.84971989751552e-05	0.000108406181175041
boot237	0.0758833293810766	8.26469087905963e-05	8.40124007701924e-05	0.000105242627350851
boot238	0.0551104637047827	8.10136084845012e-05	8.17509629903901e-05	0.000107196311589822
boot239	0.0587811900191939	8.14287571035981e-05	8.22577466189706e-05	0.000106831233194078
boot240	0.061351157794223	8.01946162950097e-05	8.10931516406034e-05	0.000104132341228113
boot241	0.0538850132306952	8.39048207643315e-05	8.46033039615584e-05	0.000106923110684679
boot242	0.0664251207729469	8.1491580421214e-05	8.25573525636538e-05	0.000106250922377345
boot243	0.0654833293355721	8.28007249645963e-05	8.38292849120348e-05	0.000106162915237686
boot244	0.0398678933710781	8.34911360450123e-05	8.38660945073496e-05	0.000103425545839239
boot245	0.075258475595095	8.31023151637957e-05	8.44641420810589e-05	0.000107245916596375
boot246	0.0720958083832335	8.31467122766193e-05	8.43916956506149e-05	0.000107419085454892
boot247	0.0794828824515202	8.18240822435397e-05	8.33365382173971e-05	0.000104858271888799
boot248	0.0590227382680213	8.79814115298251e-05	8.88241022972792e-05	0.000107436986498781
boot249	0.0622456308355279	8.43576765235964e-05	8.52852605691106e-05	0.00010656820995708
boot250	0.0629995298542548	8.36136704987335e-05	8.45466608047649e-05	0.000104412428080873
boot251	0.0678657074340528	8.34896977264901e-05	8.45941951474791e-05	0.000106163000176261
boot252	0.0731589147286822	8.35606760828827e-05	8.48572426536867e-05	0.000107977820636658
boot253	0.0780759004109258	7.98013390754658e-05	8.12748334494027e-05	0.00010644044625948
boot254	0.0560993077106708	8.30772647164833e-05	8.38285495877214e-05	0.000106403541033513
boot255	0.062589928057554	8.26196038149037e-05	8.35590520389444e-05	0.000104956684722094
boot256	0.0574795574795575	8.26690590461282e-05	8.34636476772119e-05	0.000106741167599412
boot257	0.0757899738655263	8.5846149427555e-05	8.72108726726339e-05	0.000106034279471556
boot258	0.0720076299475441	8.29041428575237e-05	8.41404563459983e-05	0.000105353336923966
boot259	0.0666187395159358	8.46150222855836e-05	8.56785392888647e-05	0.000107460326393252
boot260	0.0646007151370679	8.33896534524672e-05	8.43844692799334e-05	0.000105868473474053
boot261	0.0635404454865182	8.04707220099341e-05	8.14173546506434e-05	0.000104055784041555
boot262	0.0734517522803649	8.30583453392221e-05	8.43533909256494e-05	0.00010635439477391
boot263	0.067699642431466	8.66445695780898e-05	8.77371182277557e-05	0.000106427318285234
boot264	0.0598787878787879	8.58158274758605e-05	8.66850321395776e-05	0.000107717750507833
boot265	0.0532356532356532	8.6134681509189e-05	8.68267534934202e-05	0.000107987898548173
boot266	0.03328645100797	8.34822624116103e-05	8.37419876391551e-05	0.000102892717291502
boot267	0.0426621160409556	8.17485500581605e-05	8.21922497522346e-05	0.000106249581968243
boot268	0.0561236623067776	8.51008193742289e-05	8.58498955860542e-05	0.000106221255571787
boot269	0.0608140085186938	8.04840519078756e-05	8.13591923792698e-05	0.00010446260137708
boot270	0.0462455303933254	8.17721515399424e-05	8.22819606177398e-05	0.000104714237329959
boot271	0.0560076591670656	8.49519393084171e-05	8.57027430148254e-05	0.00010612892030599
boot272	0.0811132254995243	8.3137507916018e-05	8.4702530597021e-05	0.00010572327740067
boot273	0.0631881282910483	8.5434540069078e-05	8.63901981726984e-05	0.000106701772180603
boot274	0.0445936226324622	8.11453716247514e-05	8.16221376711399e-05	0.00010528925292188
boot275	0.0571221981200289	8.65251915581533e-05	8.73116329941773e-05	0.000107016521101114
boot276	0.063102119460501	8.50083185704633e-05	8.59673449385769e-05	0.000106947869958545
boot277	0.0880095923261391	8.40018908393462e-05	8.58593700579105e-05	0.000107232234328818
boot278	0.0559558117195005	8.33941385812197e-05	8.41460725065771e-05	0.000105795672533275
boot279	0.0751431297709924	8.38411948173125e-05	8.51881628401608e-05	0.000106176171279703
boot280	0.0515216870357057	8.31473952424707e-05	8.37835045726901e-05	0.000104428606619524
boot281	0.0751431297709924	8.24754527276907e-05	8.3822420750539e-05	0.000106828580281246
boot282	0.0502415458937198	8.56233376773149e-05	8.62330509463465e-05	0.000106179513882195
boot283	0.0728619206880076	8.75884551689805e-05	8.88566968045146e-05	0.000105660104333172
boot284	0.0504882114789236	8.28793992767003e-05	8.34864627437973e-05	0.00010555437598123
boot285	0.0414073719483006	8.28289813594783e-05	8.32393620324474e-05	0.000105233141663723
boot286	0.0572718631178707	8.29714562898364e-05	8.37509397273345e-05	0.000105596808227206
boot287	0.0802954491303312	8.14053921131406e-05	8.29415748987116e-05	0.000106437127351824
boot288	0.0629387557492133	8.50642969911157e-05	8.60232141964556e-05	0.000107572864092932
boot289	0.0579187695265561	8.1266489349472e-05	8.20726859040191e-05	0.00010627372622668
boot290	0.0559490084985836	8.40261719205361e-05	8.47651453747322e-05	0.000103663665569656
boot291	0.0434365250779938	8.24203603789959e-05	8.28731397672491e-05	0.000106450934339846
boot292	0.0700698290392487	8.64251366538347e-05	8.76073617782242e-05	0.000106854717238902
boot293	0.0733397037744864	8.52890011811739e-05	8.65739300272631e-05	0.000106545017292906
boot294	0.101968223855822	8.45833737739263e-05	8.7048993569115e-05	0.00010461900823056
boot295	0.0710030974505599	8.25919302877331e-05	8.37931311091707e-05	0.000105143324611289
boot296	0.0725536992840096	8.20195644486908e-05	8.32758984056824e-05	0.000105683901096382
boot297	0.0688744900407967	8.36928306417008e-05	8.48312264608464e-05	0.000106901626805001
boot298	0.0607421413377452	8.19708216417846e-05	8.2842863176716e-05	0.000104390616189039
boot299	0.0749397590361446	8.56840606729429e-05	8.70373058499057e-05	0.00010650216251856
boot300	0.0627867664815262	8.27901383683968e-05	8.3742125338985e-05	0.000107377877586861
boot301	0.0556088207094919	8.38293477309005e-05	8.45705608039351e-05	0.0001058644346919
boot302	0.0716658756525866	8.34764013255315e-05	8.46951952821172e-05	0.000105973335394838
boot303	0.0814091882885027	8.40958938776001e-05	8.56734839603882e-05	0.00010635493408797
boot304	0.0711519845111326	8.47563626694755e-05	8.59815816675085e-05	0.000105615901801775
boot305	0.0528356761997092	8.26181900401802e-05	8.32947796377276e-05	0.000107405793961403
boot306	0.0724326900166786	8.22024503493015e-05	8.34525086249871e-05	0.000105496824253956
boot307	0.0579363179315298	8.4252403967425e-05	8.50559991159678e-05	0.000106815995647818
boot308	0.0675905664964746	8.64946386933569e-05	8.76053813822249e-05	0.000108508281383764
boot309	0.0586412395709178	8.21441187329575e-05	8.29638553189918e-05	0.00010392424728274
boot310	0.0531991373112868	8.40815298785756e-05	8.47597345779921e-05	0.000105231019492322
boot311	0.0793537657400808	8.14812505510126e-05	8.29773351642536e-05	0.000105367374099839
boot312	0.0542024832855778	8.4877520863618e-05	8.55790273570095e-05	0.00010613119769373
boot313	0.0863935969868173	8.13107547401191e-05	8.30677824238104e-05	0.000105024503808713
boot314	0.055729794933655	8.30058985054923e-05	8.37551892276509e-05	0.000106687422679172
boot315	0.0585319801746519	8.25239595792958e-05	8.33325488413127e-05	0.000103991909827894
boot316	0.0612963832785345	8.04719392052174e-05	8.1354336246793e-05	0.000104344858846141
boot317	0.0757359924026591	8.38084049204795e-05	8.51702141667321e-05	0.000105778550934382
boot318	0.0616259777198388	8.52798073991759e-05	8.61799641021685e-05	0.000104843488273386
boot319	0.0502022364977397	8.22185193562656e-05	8.28181540337281e-05	0.000104930371346343
boot320	0.0884160756501182	8.39960200809738e-05	8.58441057626209e-05	0.000106489536038615
boot321	0.0667297681022243	8.54009583359841e-05	8.64546407664092e-05	0.000105963533071111
boot322	0.0522937960541954	8.11632081198092e-05	8.18132297755634e-05	0.000103914986766367
boot323	0.0688824662813102	8.18081737103938e-05	8.29509468705566e-05	0.000106894081549984
boot324	0.0696066746126341	8.55593085595179e-05	8.67142761758777e-05	0.000105012813472291
boot325	0.0702046644455021	8.6328738994247e-05	8.75016792393459e-05	0.000106821854958901
boot326	0.0733301064859632	8.57930417316851e-05	8.70944223021697e-05	0.000106603280668751
boot327	0.0574117647058823	8.4373233462243e-05	8.51487889273356e-05	0.000103977398738042
boot328	0.0600622158411103	8.38250656777479e-05	8.46883032397828e-05	0.000105399907353737
boot329	0.0473471330002379	8.05865314434125e-05	8.111990070426e-05	0.000105116938124991
boot330	0.082810236600676	8.50187774403397e-05	8.66743871182393e-05	0.000107645475874017
boot331	0.0578473210052157	7.76709883692216e-05	7.84643294188851e-05	0.000103823739381293
boot332	0.0614645858343337	8.25645061977585e-05	8.34715638956663e-05	0.000106510796205081
boot333	0.0695550351288056	8.23973232215799e-05	8.35303215615728e-05	0.000104563445627145
boot334	0.0828388321860907	8.19234333100548e-05	8.35522659988645e-05	0.000104383300419947
boot335	0.063625450180072	8.38254680908492e-05	8.47974243719096e-05	0.00010595946966183
boot336	0.0635451505016722	8.04159948655185e-05	8.13806356090159e-05	0.000105334226560378
boot337	0.0562937907707176	8.743537913687e-05	8.82010208086113e-05	0.000107491611576838
boot338	0.0615238996687175	8.34311800949911e-05	8.43268711102411e-05	0.000104770939034119
boot339	0.0762385762385762	8.40323556305844e-05	8.54302201103548e-05	0.000106968856657965
boot340	0.0663610038610039	8.50622011506043e-05	8.61248900582877e-05	0.000106176357790399
boot341	0.0503355704697987	8.1665144369838e-05	8.22724477386108e-05	0.000106047314255104
boot342	0.0587675469902451	8.24493169536465e-05	8.32710215882529e-05	0.000104236281513042
boot343	0.0477897252090801	8.36144365484732e-05	8.41601612403632e-05	0.000104400517051634
boot344	0.0469639468690702	8.11661918250302e-05	8.16893446489203e-05	0.000104652102597072
boot345	0.0662078785002373	8.03324918192795e-05	8.13727108927256e-05	0.00010452588059672
boot346	0.0644157088122605	8.2898914152385e-05	8.3892540479441e-05	0.000105293206392033
boot347	0.0542413381123059	8.67116424648254e-05	8.74146586560353e-05	0.000106690514289978
boot348	0.0766674578685023	8.11429640742989e-05	8.25381454405506e-05	0.000103729846995871
boot349	0.0523297491039427	8.08222907348876e-05	8.14766282835809e-05	0.000106193795675419
boot350	0.069427819008858	8.80287138786362e-05	8.91827052725377e-05	0.000106267842874886
boot351	0.0630885122410546	8.15212630647167e-05	8.24582123059572e-05	0.000104303280920814
boot352	0.0674669867947179	8.43963098830322e-05	8.54891776638627e-05	0.00010647492136449
boot353	0.0550878037045947	8.30052675076988e-05	8.37352810070964e-05	0.000105440977672707
boot354	0.0549893339653946	8.13059351377246e-05	8.20226516226637e-05	0.000104442891908699
boot355	0.0852380952380952	8.26238527156895e-05	8.43537414965986e-05	0.000105143451031206
boot356	0.062158956109134	8.23874713676882e-05	8.33041346712653e-05	0.000106478794223061
boot357	0.0645863570391872	8.82246532800047e-05	8.92336996069504e-05	0.000106313686613066
boot358	0.058026159334126	8.31263171001327e-05	8.39270388996735e-05	0.000105155312160331
boot359	0.0456401633437425	8.36284353366983e-05	8.41288015413689e-05	0.000105304687418698
boot360	0.0553567167740396	8.59209698088103e-05	8.66521475926331e-05	0.00010571968946731
boot361	0.0699588477366255	8.44282625287927e-05	8.56130217581891e-05	0.000107014762931292
boot362	0.0482477196351416	8.43131852620185e-05	8.4871956853471e-05	0.000106589363476842
boot363	0.0616045845272206	8.54140278674036e-05	8.63202181335858e-05	0.000105132746574325
boot364	0.0752373995617239	8.60682396926428e-05	8.74465368177488e-05	0.000108363593389405
boot365	0.0611850060459492	8.51269762487261e-05	8.60323220685188e-05	0.000106525832957377
boot366	0.071462829736211	8.4232129504374e-05	8.54568144045914e-05	0.000106799159468209
boot367	0.0708756652152879	8.54439549225241e-05	8.66590879461597e-05	0.000106489256625823
boot368	0.0549769920077501	8.51985928270905e-05	8.5930602914332e-05	0.00010583602398663
boot369	0.0743940484761219	8.42517390529508e-05	8.55799066672218e-05	0.000107084225665768
boot370	0.0554613707919593	8.44817687279966e-05	8.52267344945559e-05	0.000106720874154771
boot371	0.0599952003839693	8.4025024572779e-05	8.48888172459522e-05	0.000105249115407465
boot372	0.08097068716963	8.35753657796204e-05	8.51506305995921e-05	0.000106800829825378
boot373	0.0698009114895658	8.33510457318689e-05	8.45197114178305e-05	0.000105277317794716
boot374	0.0729265967588179	8.18840393974448e-05	8.31515056783845e-05	0.000105638298037585
boot375	0.0853542558250119	8.24376415685188e-05	8.4169773995395e-05	0.000105269948073923
boot376	0.0652945351312988	8.18232173180612e-05	8.28318230237656e-05	0.000103651872561272
boot377	0.0656407790334215	8.29656445613548e-05	8.40016416452967e-05	0.000106313159195542
boot378	0.0619150467962563	8.20107706244014e-05	8.29307305523549e-05	0.000105260780063724
boot379	0.0664787408973456	8.14580358063292e-05	8.24961901383227e-05	0.00010480535403774
boot380	0.071563981042654	8.2454778516044e-05	8.366838121336e-05	0.000105389160299346
boot381	0.0651041666666667	8.24505012262331e-05	8.3453946424472e-05	0.00010378576961706
boot382	0.0758406868590508	8.32638603536541e-05	8.46356251481337e-05	0.000105587499728615
boot383	0.0669696244917484	8.22188750902956e-05	8.32915683705074e-05	0.000105777353964459
boot384	0.0571428571428571	8.2102364755426e-05	8.28798185941043e-05	0.000106066056581363
boot385	0.0689410092395167	8.15485846403019e-05	8.26745886097317e-05	0.000104674449138182
boot386	0.0593280914939242	8.17623004154069e-05	8.2600952414528e-05	0.000104960555529949
boot387	0.0759193357058126	8.49761731923433e-05	8.63436098552168e-05	0.000106218046485959
boot388	0.0592610364683301	8.62504722476709e-05	8.70930515286932e-05	0.000105320614731913
boot389	0.0705770147830234	8.19294500252436e-05	8.31171264715199e-05	0.00010560408608968
boot390	0.0766109785202864	8.19320849103724e-05	8.33328586645098e-05	0.000106003789366183
boot391	0.066474682025438	8.4922594994644e-05	8.59830421629625e-05	0.000106977778767068
boot392	0.0665390138822403	8.17786432282308e-05	8.28383465236882e-05	0.00010535930400032
boot393	0.0629522431259045	8.47369066078103e-05	8.56927640401747e-05	0.000107578869784624
boot394	0.0754716981132075	8.53433112223418e-05	8.67037070226979e-05	0.000104236922308301
boot395	0.066793893129771	8.56603516605867e-05	8.67246226909854e-05	0.000105477268295008
boot396	0.0666182170542636	8.2197677605744e-05	8.32727713178295e-05	0.000106634781585262
boot397	0.0560591603053435	8.36418068977399e-05	8.43914799545481e-05	0.000105194489853245
boot398	0.0466333571258625	7.93004974921797e-05	7.98179064850011e-05	0.000103973078510707
boot399	0.0681655106433867	8.16653708306312e-05	8.27767166429425e-05	0.000105929008713411
boot400	0.0624850942046268	8.37044572497886e-05	8.46356251481337e-05	0.000106510908346647
boot401	0.0545152879829343	8.37901545831435e-05	8.44945671510179e-05	0.000105350905008952
boot402	0.0633668101386896	8.26918372420052e-05	8.36519885158342e-05	0.000105776430622251
boot403	0.059506875296349	8.45382202390653e-05	8.53777338017811e-05	0.000104628340394457
boot404	0.0702975047984645	8.54469082999419e-05	8.66325462991958e-05	0.000106577833783365
boot405	0.0555555555555556	8.41436147715368e-05	8.48795279220104e-05	0.000104776131267934
boot406	0.0743371212121212	8.01840618509421e-05	8.14923022842057e-05	0.000104527343814539
boot407	0.0609551235901128	8.01961702593302e-05	8.10878254289693e-05	0.000105155521743742
boot408	0.0721107927411652	8.35962018073292e-05	8.48378365804331e-05	0.000106325534963872
boot409	0.0732292917166867	8.44322400860317e-05	8.57197620945137e-05	0.000106604469399957
boot410	0.0604330240304544	8.23454741971218e-05	8.32144131439373e-05	0.0001050446118471
boot411	0.0684310920362422	8.49000102438503e-05	8.60165611158753e-05	0.000105695951539785
boot412	0.06	8.15691609977324e-05	8.24263038548753e-05	0.000105878279883382
boot413	0.0713259932982288	8.6203717596923e-05	8.74213809095078e-05	0.000107192216094893
boot414	0.0711111111111111	8.26446275967154e-05	8.38275024793954e-05	0.000104303310400301
boot415	0.0651653090560613	8.34721614981161e-05	8.4489535121588e-05	0.000105727127003973
boot416	0.0477775136676967	8.05361252447994e-05	8.10787187347607e-05	0.000104999743979906
boot417	0.0636987923277291	8.29812444084936e-05	8.39420628181577e-05	0.00010512838692797
boot418	0.0626037467393882	8.4545075991061e-05	8.54744639696737e-05	0.000105276391273627
boot419	0.0683984747378456	8.51604118493076e-05	8.62753668889796e-05	0.000106103845132723
boot420	0.0637079455977094	8.28939937664775e-05	8.38624266780214e-05	0.000105544149200467
boot421	0.0670775065181323	8.5956203255466e-05	8.70226625777438e-05	0.000105554798491736
boot422	0.0516622817507773	8.39117328554422e-05	8.45500948156662e-05	0.0001057263463044
boot423	0.0597302504816956	8.3947918515982e-05	8.48071918354921e-05	0.000107600400194969
boot424	0.0687754612988258	8.7014334479441e-05	8.81478269493346e-05	0.000107730045005958
boot425	0.0715672003881611	8.54509792360122e-05	8.66935469631833e-05	0.000106905358506734
boot426	0.0670337562844147	8.59289435214046e-05	8.70047214676814e-05	0.000105928506285454
boot427	0.0619684082624544	8.81815517063686e-05	8.91147433521966e-05	0.000107176037995014
boot428	0.0523002421307506	8.7161392029018e-05	8.78236959822711e-05	0.000106743052313566
boot429	0.0585564053537285	8.53802110955521e-05	8.61997265372228e-05	0.000106448331818795
boot430	0.0641545432864298	8.12082479382409e-05	8.21898375934497e-05	0.000105838808167587
boot431	0.0553050083076193	8.12487437195274e-05	8.19747451303762e-05	0.000104910567152194
boot432	0.0551496582606646	8.06027345682948e-05	8.13195587036396e-05	0.000103510970856529
boot433	0.0697787503039144	8.15151816911833e-05	8.26990071212771e-05	0.00010716936532229
boot434	0.0792126740278445	8.37691294690191e-05	8.52752859084434e-05	0.000106625585916832
boot435	0.0656049441407179	7.98861573098433e-05	8.09092161868831e-05	0.000105605311675318
boot436	0.0820806490097829	8.40198043278725e-05	8.56273521546125e-05	0.000105695128501326
boot437	0.0430159497341711	8.70372791746209e-05	8.74844449386453e-05	0.000107594117670889
boot438	0.0621132793907663	8.46579275659972e-05	8.55760759421694e-05	0.000105038689265979
boot439	0.0645316638574524	8.46913014056896e-05	8.56940309121214e-05	0.000106113922614957
boot440	0.0763232514177694	8.01988668225919e-05	8.15753409972091e-05	0.000105666983628375
boot441	0.064022933588151	8.08579878117589e-05	8.18371889644662e-05	0.000104465537277572
boot442	0.0686859050798951	8.36242328026291e-05	8.47493827088166e-05	0.000106046301090101
boot443	0.0466284074605452	8.32464485096677e-05	8.37663453012283e-05	0.000105728194044193
boot444	0.0713253012048193	8.66824044618013e-05	8.79082595442009e-05	0.000106700572066171
boot445	0.067658349328215	8.09867720730197e-05	8.20850571579091e-05	0.000105800496426052
