V1	V2	V3	V4
boot471	0.0678020565552699	0.000115306798757571	0.00011678402204585	0.000143438975220521
boot472	0.0661953727506427	0.000115479237144606	0.000116887279359772	0.000144547166424789
boot473	0.0886637112096264	0.00011121810535577	0.000113707419379033	0.000142513227831797
boot474	0.0530401034928849	0.000117285251325372	0.000118195100154135	0.00014393012826907
boot475	0.0586718246292714	0.000116948085729665	0.000118057815905464	0.000144014057633574
boot476	0.0553766902768835	0.000112413048594683	0.000113400356330041	0.000143731768862405
boot477	0.0584869675778767	0.00011268089227076	0.000113768217565247	0.000141153232217149
boot478	0.065646908859146	0.000112569491593113	0.000113942823856581	0.000142144031660481
boot479	0.0442024343369635	0.000114077490207281	0.000114703324672788	0.000144571310687929
boot480	0.0619017230376516	0.000111585825239972	0.000112808487433664	0.000143009179229266
boot481	0.0571884984025559	0.000117870271084317	0.000118915167042636	0.000142489651727545
boot482	0.0546325878594249	0.000111633049992961	0.000112586634547663	0.000141733071526147
boot483	0.0533887468030691	0.000113863486887257	0.000114774726748255	0.000142692634186702
boot484	0.0719745222929936	0.000108293821043631	0.00010994360825997	0.000141475940032451
boot485	0.0567964262922782	0.000108521178074914	0.000109550480576374	0.000139656376743291
boot486	0.0830670926517572	0.000109463458431804	0.000111667976604844	0.000141006004474846
boot487	0.08898847631242	0.000110996973944353	0.000113531848757544	0.000142252579965436
boot488	0.0602178090967329	0.000112721055456268	0.000113882549540961	0.000143403572718105
boot489	0.0730229591836735	0.000111065960304111	0.000112766327832153	0.00014108718584012
boot490	0.0774111675126904	0.000111836944548029	0.000113738114870262	0.000142344571514039
boot491	0.0571336346029697	0.000114496008240731	0.000115549672605788	0.000144947308614495
boot492	0.0682110682110682	0.000115691317372867	0.000117188341126565	0.000142731475467272
boot493	0.0546726001271456	0.000109180742817359	0.000110130867802948	0.000142270104394639
boot494	0.0921895006402049	0.000114500089331082	0.000117220609186489	0.000143196745722546
boot495	0.0615779345734445	0.000112547376071022	0.000113763489613784	0.00014100741519453
boot496	0.0579248886059835	0.000109343571508102	0.000110411455887483	0.000143558362640088
boot497	0.0696122059758423	0.0001117227061247	0.000113263030098261	0.000141813380239012
boot498	0.0619047619047619	0.000114177734585898	0.000115394305870496	0.000141445952160994
boot499	0.0648976982097187	0.000113223864401012	0.000114570319398748	0.00013944159018479
boot500	0.0617441120305538	0.00011426285485797	0.000115476201570395	0.000142278925993544
